1,0,1,0,0,0,9001,9001,9001,0,85,0,2,121,0,0,운전직,0,11000,3,1,34.0,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,60000,7000000,7000000,0,0,0,200000,2,1,60.0,1.0
2,0,0,0,1,1,18001,18001,0,0,13,13,2,37,0,0,3차산업 종사자,0,3300,4,2,39.0,1차산업 종사자,0,1,200110,4000000,4000000,64,0,0,0,0,12,0,0,0,0,0,0,0,0,0,490000,30000000,34000000,1,0,0,7600000,4,6,50.0,2.0
3,0,2,0,0,0,177001,177001,177001,0,13,0,3,109,0,0,2차산업 종사자,4100,6300,4,2,19.0,3차산업 종사자,0,1,200311,5000000,5000000,0,0,0,0,0,12,0,100,2000000,0,0,0,0,340000,0,50000,3000000,11000000,0,0,0,400000,2,2,50.0,1.0
4,0,1,0,0,0,18001,18001,18001,0,121,0,3,121,0,0,주부,0,4900,2,2,0.0,자영업,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,110000,12000000,22000000,0,0,0,21700000,0,3,55.0,1.0
5,0,1,0,0,0,9001,9001,9001,0,97,0,4,121,1,9001,기업/단체 임원,7200,14900,3,2,14.0,기업/단체 임원,7200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90000,0,90000,0,150000,15000000,20000000,0,0,0,700000,3,2,40.0,1.0
6,0,0,0,1,1,27001,27001,0,0,13,13,2,49,0,0,,4700,14900,4,2,,,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,300000,590000,590000,50000000,80000000,0,0,0,400000,6,4,50.0,2.0
7,0,2,0,0,0,69001,45001,69001,0,1,0,7,121,0,0,사무직,4100,4100,2,2,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,13000000,0,0,0,0,0,2,40.0,2.0
8,0,1,0,0,0,147001,0,147001,0,0,0,4,121,0,0,공무원,3600,7400,4,1,9.0,3차산업 종사자,3900,0,0,0,0,0,0,0,0,0,6,0,100,0,0,20,130000,0,130000,0,130000,7000000,7000000,0,0,12,0,0,0,40.0,2.0
9,0,1,1,2,1,117001,36001,78001,18001,1,61,1,37,0,0,주부,0,10100,4,1,19.0,기업/단체 임원,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,340000,0,340000,0,340000,6000000,6000000,0,0,0,200000,2,0,55.0,1.0
10,0,1,0,0,0,594001,594001,594001,0,97,0,1,25,2,320001,주부,0,9800,3,1,34.0,운전직,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6990000,159000000,159000000,3,0,0,0,0,1,60.0,2.0
11,0,1,0,0,0,159001,0,159001,0,1,0,3,121,0,0,3차산업 종사자,3500,8500,4,1,14.0,사무직,5000,0,0,0,0,0,0,0,0,0,30,10미만,99,2000000,3000000,0,110000,0,110000,0,790000,13000000,13000000,0,0,11,500000,2,1,40.0,1.0
12,0,2,0,0,0,171001,60001,171001,0,1,0,0,0,0,0,전문직,5900,9900,2,2,0.0,주부,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,230000,70000,12000000,23000000,0,0,0,7700000,4,0,40.0,2.0
13,0,0,1,3,2,21001,21001,0,1,25,25,6,49,0,0,주부,0,4000,5,3,9.0,전문직,3900,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,70000,100000,490000,100000,190000,6000000,31000000,0,0,0,10300000,42,0,30.0,2.0
14,0,1,1,1,0,9001,9001,1,6001,1,1,2,49,2,310001,학생,0,7200,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,45,50미만,0,0,0,0,230000,0,230000,0,340000,3000000,3000000,1,1,8,0,0,0,30.0,2.0
15,0,0,5,7,2,210001,30001,0,60001,1,73,5,121,0,0,주부,0,5300,4,1,19.0,사무직,5300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190000,4000000,4000000,0,0,0,700000,2,1,50.0,2.0
16,0,1,0,0,0,3001,3001,3001,0,121,0,3,121,0,0,자영업,0,5400,5,3,34.0,자영업,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,990000,0,1190000,590000,6990000,139000000,239000000,1,0,0,9900000,9,0,60.0,2.0
17,0,2,0,0,0,219001,39001,219001,0,25,0,2,97,0,0,전문직,3300,7400,3,1,9.0,자영업,4100,0,0,0,0,0,0,0,0,0,23,10미만,0,0,0,0,0,110000,0,110000,300000,6000000,6000000,0,0,2,0,0,0,50.0,2.0
18,0,1,0,0,0,39001,39001,39001,0,25,0,6,121,0,0,3차산업 종사자,4400,4400,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,27,10미만,0,0,0,0,140000,0,140000,0,300000,23000000,23000000,0,0,0,1000000,3,1,45.0,1.0
19,0,1,0,0,0,6001,6001,6001,0,1,0,1,13,0,0,자영업,5500,6100,4,1,39.0,자영업,0,0,0,0,0,0,0,0,0,0,3,20미만,0,0,0,0,40000,0,40000,0,1190000,11000000,11000000,1,0,2,0,0,1,60.0,2.0
20,0,0,0,1,1,159001,0,0,0,1,1,3,121,0,0,주부,0,5300,4,3,34.0,2차산업 종사자,0,1,201004,4000000,4000000,0,0,0,0,0,3,0,44,4000000,0,10,120000,0,390000,0,190000,18000000,44000000,1,0,3,0,0,3,55.0,2.0
21,0,1,0,0,0,30001,0,30001,0,0,0,2,37,0,0,주부,0,5200,3,2,34.0,,0,0,0,0,0,0,0,0,0,0,31,30미만,0,0,0,0,300000,0,490000,230000,340000,54000000,80000000,0,0,14,13400000,6,5,60.0,2.0
22,0,1,0,0,0,48001,48001,48001,0,13,0,2,121,0,0,3차산업 종사자,0,4800,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,5,0,62,2000000,2000000,0,140000,0,140000,0,390000,16000000,16000000,0,0,0,200000,1,0,45.0,2.0
23,0,2,0,0,0,117001,117001,117001,0,13,0,1,109,0,0,주부,0,7000,3,2,34.0,3차산업 종사자,0,0,0,0,0,0,0,0,0,0,11,0,49,14000000,0,0,150000,0,230000,0,790000,30000000,32000000,0,0,0,7500000,16,2,55.0,1.0
24,0,1,0,1,1,234001,9001,9001,0,109,0,5,121,0,0,주부,0,7700,2,1,0.0,기업/단체 임원,0,0,0,0,0,0,0,0,0,0,10,0,92,3000000,0,40,0,0,0,0,30000,4000000,4000000,0,0,0,100000,1,1,55.0,2.0
25,0,0,0,1,1,24001,24001,0,0,13,13,2,85,0,0,주부,0,10200,3,2,29.0,고소득 전문직,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,37000000,99000000,0,0,0,0,0,3,50.0,2.0
26,0,1,0,0,0,33001,0,33001,0,0,0,3,121,0,0,3차산업 종사자,3400,8300,4,3,34.0,2차산업 종사자,5000,0,0,0,0,0,0,0,0,0,13,10미만,0,0,0,0,160000,0,590000,0,160000,21000000,89000000,0,0,6,19100000,33,4,55.0,1.0
27,0,1,0,0,0,30001,30001,30001,0,109,0,3,109,0,0,주부,0,5400,2,2,0.0,자영업,4100,0,0,0,0,0,0,0,0,0,1,0,79,20000000,0,0,260000,0,260000,0,260000,39000000,56000000,0,0,0,1900000,4,1,45.0,1.0
28,0,0,2,2,0,6001,0,0,6001,0,0,4,121,0,0,사무직,0,14900,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,94,34000000,0,0,0,0,0,0,590000,31000000,31000000,0,0,0,0,0,1,60.0,2.0
29,0,0,1,1,0,1,1,0,1,13,13,5,121,0,0,사무직,5700,6000,3,1,24.0,주부,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,190000,0,190000,0,190000,28000000,28000000,0,0,3,400000,2,1,60.0,2.0
30,0,1,0,0,0,48001,48001,48001,0,37,0,4,97,0,0,고소득 전문직,9900,9800,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,119000000,119000000,0,0,0,0,0,1,35.0,1.0
31,0,2,0,1,1,51001,12001,39001,0,0,0,2,85,0,0,2차산업 종사자,0,9600,3,3,39.0,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,230000,340000,490000,340000,790000,41000000,89000000,1,1,2,2900000,8,1,60.0,2.0
32,0,1,0,0,0,99001,99001,99001,0,1,0,2,25,0,0,운전직,4400,4400,5,1,19.0,주부,0,0,0,0,0,0,0,0,0,0,4,0,63,2000000,0,0,0,0,0,0,160000,4000000,4000000,0,0,0,900000,4,1,45.0,1.0
33,0,1,0,0,0,45001,0,45001,0,0,0,5,73,0,0,주부,0,0,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,200000,0,260000,3000000,3000000,0,0,0,0,2,0,35.0,2.0
34,0,1,0,0,0,30001,30001,30001,0,1,0,1,0,0,0,주부,0,0,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,50000,6000000,6000000,0,0,0,0,0,1,45.0,1.0
35,0,0,1,1,0,1,1,0,1,25,25,3,121,0,0,주부,0,10200,4,2,14.0,사무직,5500,0,0,0,0,0,0,0,0,0,4,10미만,14,4000000,0,10,120000,60000,390000,60000,490000,36000000,73000000,0,0,0,5700000,13,3,40.0,1.0
36,0,1,0,0,0,18001,18001,18001,0,13,0,4,121,0,0,주부,0,6100,6,1,19.0,사무직,6100,0,0,0,0,0,0,0,0,0,7,30미만,38,11000000,0,40,300000,0,300000,0,790000,45000000,45000000,0,0,8,45300000,17,10,45.0,2.0
37,0,0,0,1,1,1,1,0,0,25,25,2,61,0,0,단순 사무직,2600,7100,2,2,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,340000,0,90000,2000000,6000000,0,0,0,0,0,0,65.0,1.0
38,0,1,3,4,1,108001,21001,21001,27001,37,49,6,121,0,0,단순 사무직,4900,6400,2,1,0.0,,0,1,200005,11000000,11000000,38,0,0,0,0,35,0,0,0,0,0,140000,0,140000,0,140000,21000000,21000000,0,0,0,0,0,1,45.0,1.0
39,0,0,0,1,1,24001,24001,0,0,0,1,0,0,0,0,2차산업 종사자,3700,5200,2,2,0.0,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,160000,0,3000000,8000000,1,0,0,900000,0,1,50.0,2.0
40,0,1,1,1,0,36001,0,33001,3001,0,0,6,121,0,0,2차산업 종사자,4400,4400,2,1,0.0,,0,0,0,0,0,0,0,0,0,0,15,0,100,3000000,1000000,40,160000,0,160000,0,260000,14000000,14000000,0,0,25,100000,29,1,45.0,2.0
41,0,1,1,5,4,524001,129001,402001,6001,0,49,3,109,0,0,공무원,4100,8100,2,1,0.0,공무원,4100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,790000,5000000,5000000,0,0,0,0,0,1,35.0,1.0
42,0,0,0,2,2,18001,18001,0,0,1,1,1,85,0,0,1차산업 종사자,4300,8400,4,3,29.0,1차산업 종사자,4100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,160000,0,390000,0,390000,19000000,44000000,0,0,0,0,0,0,35.0,2.0
43,0,0,0,1,2,390001,282001,0,0,1,0,4,121,0,0,공무원,4400,9300,5,2,14.0,전문직,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,160000,90000,160000,200000,9000000,17000000,0,0,0,200000,2,1,35.0,2.0
44,0,5,0,1,1,814001,186001,724001,0,37,0,3,121,0,0,사무직,3500,3500,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,3,10미만,0,0,0,0,0,50000,0,50000,50000,3000000,3000000,0,0,0,0,0,0,55.0,1.0
45,0,1,0,2,2,258001,57001,198001,0,13,85,7,121,0,0,2차산업 종사자,4500,9300,5,1,24.0,사무직,4800,0,0,0,0,0,0,0,0,0,15,20미만,0,0,0,0,90000,0,90000,0,130000,15000000,15000000,0,0,7,5400000,6,1,50.0,1.0
46,0,1,0,2,2,51001,30001,18001,0,1,109,4,121,0,0,주부,0,8900,4,1,24.0,2차산업 종사자,4200,1,200209,6000000,6000000,17,0,0,0,0,12,20미만,0,0,0,0,490000,300000,490000,300000,790000,43000000,43000000,3,0,8,1000000,4,1,55.0,1.0
47,0,1,3,3,0,24001,6001,3001,21001,1,1,5,109,0,0,예체능계 종사자,3700,11100,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,10,20미만,0,0,0,0,100000,0,100000,0,100000,3000000,3000000,0,0,1,0,0,0,35.0,2.0
48,0,1,0,0,0,99001,0,99001,0,0,0,1,73,1,153001,고소득 전문직,10000,19900,2,2,0.0,고소득 전문직,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,13000000,17000000,0,0,0,100000,0,3,40.0,2.0
49,0,1,0,0,0,6001,0,6001,0,0,0,1,85,0,0,주부,0,4900,4,1,24.0,공무원,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,13000000,13000000,0,0,0,1000000,1,3,50.0,2.0
50,0,1,0,0,0,60001,0,60001,0,0,0,4,121,0,0,2차산업 종사자,5400,10000,4,1,14.0,주부,0,0,0,0,0,0,0,0,0,0,6,10미만,0,0,0,0,0,60000,0,60000,190000,22000000,22000000,0,0,6,3300000,11,3,50.0,2.0
51,0,1,0,0,0,108001,0,108001,0,0,0,2,121,0,0,고소득 전문직,10000,19900,4,2,24.0,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,200000,230000,18000000,21000000,0,0,0,0,0,1,50.0,2.0
52,0,1,1,1,0,1,1,1,1,49,0,5,109,0,0,주부,0,5000,3,1,14.0,고소득 전문직,0,0,0,0,0,0,0,0,0,0,6,10미만,0,0,0,0,9999,0,9999,0,9999,2000000,2000000,0,0,1,0,0,0,45.0,1.0
53,0,1,1,1,0,57001,1,57001,1,13,13,4,121,6,980001,자영업,5200,9500,6,2,14.0,자영업,4300,0,0,0,0,0,0,0,0,0,11,30미만,46,12000000,0,0,1990000,230000,1990000,590000,3990000,109000000,119000000,2,1,17,1200000,3,0,45.0,1.0
54,0,1,1,1,0,30001,30001,12001,15001,13,25,2,121,0,0,전문직,3000,6600,2,1,0.0,3차산업 종사자,3600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80000,0,80000,0,110000,3000000,3000000,1,0,0,0,0,1,40.0,1.0
55,0,1,0,0,0,72001,0,72001,0,0,0,2,121,0,0,사무직,3100,3100,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,120000,0,120000,0,120000,9000000,9000000,0,0,0,500000,9,0,40.0,1.0
56,0,2,0,0,0,9001,3001,9001,0,85,0,6,121,0,0,주부,0,4600,4,3,39.0,운전직,0,0,0,0,0,0,0,0,0,0,50,10미만,3,1000000,0,0,260000,0,590000,0,390000,58000000,99000000,1,0,2,9200000,13,3,60.0,1.0
57,0,0,1,1,0,3001,3001,0,3001,13,13,4,121,0,0,2차산업 종사자,4700,4700,5,1,9.0,주부,0,1,201404,8000000,0,0,0,0,4,5,2,0,0,0,0,0,130000,0,130000,0,230000,8000000,8000000,0,0,0,300000,3,0,45.0,1.0
58,0,1,0,1,1,186001,6001,6001,0,61,0,1,73,0,0,공무원,4800,8100,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,100000,190000,20000000,20000000,0,0,0,500000,3,1,45.0,1.0
59,0,1,0,0,0,87001,0,87001,0,13,0,4,121,0,0,전문직,2500,7400,5,1,19.0,3차산업 종사자,4900,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,260000,6000000,6000000,0,0,0,0,0,1,45.0,2.0
60,0,1,0,0,0,57001,57001,57001,0,1,0,2,121,0,0,주부,0,4800,3,1,14.0,운전직,4200,0,0,0,0,0,0,0,0,0,26,0,97,2000000,1000000,0,260000,0,260000,0,590000,5000000,5000000,2,0,20,0,0,1,45.0,1.0
61,0,2,0,0,0,3001,3001,3001,0,13,0,3,37,0,0,3차산업 종사자,2700,6300,3,2,0.0,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,190000,0,490000,300000,190000,15000000,40000000,0,0,7,12000000,11,1,25.0,1.0
62,0,1,0,2,2,18001,18001,1,0,1,37,2,61,2,33001,학생,0,10700,3,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,0,590000,590000,21000000,21000000,0,0,0,0,0,0,30.0,2.0
63,0,1,0,0,0,60001,0,60001,0,0,0,3,49,0,0,사무직,4500,8100,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,12000000,12000000,0,0,0,0,0,1,35.0,1.0
64,0,1,1,1,0,81001,1,81001,1,25,25,1,121,0,0,주부,0,5900,3,1,39.0,,0,2,201102,30000000,30000000,0,0,0,2,5,2,10미만,43,0,0,40,230000,0,230000,0,230000,25000000,25000000,0,0,1,62000000,11,3,60.0,1.0
65,0,3,1,1,0,15001,9001,12001,1,49,0,0,0,0,0,2차산업 종사자,5100,5600,3,1,19.0,,0,0,0,0,0,0,0,0,0,0,13,30미만,0,0,0,0,90000,0,90000,0,390000,6000000,6000000,1,0,4,0,0,0,45.0,1.0
66,0,1,0,0,0,57001,57001,57001,0,1,0,4,121,0,0,주부,0,4900,6,1,14.0,단순 노무직,2900,0,0,0,0,0,0,0,0,0,8,10미만,0,0,0,0,230000,230000,230000,230000,990000,33000000,33000000,0,0,6,2700000,43,4,40.0,1.0
67,0,3,2,2,0,102001,90001,87001,12001,1,49,5,121,0,0,사무직,5300,10300,7,5,14.0,주부,0,0,0,0,0,0,0,0,0,0,43,30미만,63,101000000,101000000,20,4000000,490000,4000000,10000000,10000000,999000000,999000000,0,0,45,225000000,34,6,45.0,1.0
68,0,1,0,0,0,27001,27001,27001,0,13,0,4,121,0,0,기타,0,2600,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8000000,8000000,0,0,0,500000,1,1,65.0,1.0
69,0,1,0,0,0,48001,48001,48001,0,1,0,3,97,0,0,주부,0,4500,6,1,14.0,1차산업 종사자,3800,5,200107,19000000,19000000,49,0,0,4,7,16,10미만,44,0,0,0,490000,0,490000,0,590000,33000000,33000000,2,0,15,2600000,7,1,45.0,2.0
70,0,0,1,2,1,24001,24001,0,21001,1,13,3,13,0,0,3차산업 종사자,3400,3400,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40000,0,40000,0,40000,2000000,2000000,0,0,1,9500000,2,0,35.0,1.0
71,0,1,0,0,0,3001,3001,3001,0,25,0,1,121,0,0,3차산업 종사자,3300,8200,4,1,19.0,사무직,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,9000000,9000000,0,0,0,300000,1,3,40.0,2.0
72,0,1,0,0,0,84001,84001,84001,0,1,0,2,37,0,0,예체능계 종사자,3600,3600,3,1,4.0,,0,1,201507,8000000,0,12,0,20,5,6,25,50미만,100,1000000,6000000,30,230000,260000,230000,260000,490000,11000000,11000000,0,0,9,0,0,0,30.0,1.0
73,0,1,0,0,0,87001,0,87001,0,0,0,4,121,0,0,1차산업 종사자,0,3800,5,2,44.0,1차산업 종사자,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,150000,0,150000,0,490000,56000000,80000000,0,0,0,100000,0,5,65.0,1.0
74,0,1,1,1,0,24001,24001,6001,15001,1,1,5,73,0,0,주부,0,5000,2,2,0.0,사무직,5000,0,0,0,0,0,0,0,0,0,2,10미만,0,0,0,0,60000,100000,60000,260000,160000,9000000,17000000,0,0,0,200000,5,0,35.0,2.0
75,0,1,0,0,0,24001,0,24001,0,0,0,5,121,0,0,주부,0,5400,4,1,19.0,기업/단체 임원,5400,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,150000,18000000,18000000,0,0,0,0,0,2,45.0,2.0
76,0,2,0,0,0,204001,0,204001,0,0,0,4,37,0,0,주부,0,9900,4,1,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0,80000,0,100000,12000000,12000000,0,0,0,700000,2,1,45.0,2.0
77,0,2,0,0,0,156001,6001,156001,0,1,0,1,61,0,0,주부,0,0,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,150000,0,150000,3000000,3000000,0,0,0,0,0,0,35.0,1.0
78,0,0,1,1,0,3001,3001,0,3001,25,25,3,121,0,0,주부,0,10500,2,2,0.0,사무직,7200,0,0,0,0,0,0,0,0,0,44,0,99,3000000,0,20,0,0,0,0,40000,5000000,8000000,0,0,0,0,0,2,45.0,1.0
79,0,2,0,0,0,219001,219001,219001,0,0,0,4,121,0,0,주부,0,5800,3,2,14.0,사무직,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,0,50000,4000000,28000000,0,0,0,0,0,1,40.0,2.0
80,0,0,1,2,1,45001,0,0,6001,0,0,3,121,0,0,사무직,5700,7300,4,1,19.0,주부,0,1,201303,20000000,20000000,0,0,0,0,0,1,0,0,0,0,0,340000,0,340000,0,490000,10000000,10000000,0,0,0,0,0,0,40.0,2.0
81,0,1,0,0,0,12001,12001,12001,0,13,0,1,1,0,0,사무직,3000,7700,2,2,0.0,,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,80000,0,80000,0,80000,5000000,11000000,0,0,10,0,0,1,30.0,2.0
82,0,1,0,0,0,33001,0,33001,0,0,0,2,121,0,0,사무직,0,8500,2,1,0.0,주부,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8000000,8000000,0,0,0,100000,1,1,65.0,2.0
83,0,2,0,1,1,336001,66001,66001,0,1,13,1,121,0,0,자영업,4200,4500,1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,4000000,0,0,0,0,0,1,45.0,1.0
84,0,1,0,0,0,99001,99001,99001,0,25,0,2,121,0,0,기타,0,11000,4,1,39.0,사무직,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,90000,10000000,10000000,0,0,0,3300000,3,2,60.0,1.0
85,0,0,0,1,1,18001,18001,0,0,97,97,2,121,0,0,2차산업 종사자,0,0,2,1,34.0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3000000,3000000,0,0,0,48300000,2,0,65.0,1.0
